"","local_site","location","year","date","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP"
"1","GL5","OUTLET",1994,1994-05-19,NA,NA,NA,NA,37.67,NA,NA,NA,NA,NA
"2","GL5","OUTLET",1994,1994-05-26,NA,NA,NA,NA,27.74,NA,NA,NA,NA,NA
"3","GL5","OUTLET",1994,1994-06-02,NA,NA,NA,NA,28.66,NA,NA,NA,NA,NA
"4","GL5","OUTLET",1994,1994-06-09,NA,NA,NA,NA,23.46,NA,NA,NA,NA,NA
"5","GL5","OUTLET",1994,1994-06-16,NA,NA,NA,NA,19.76,NA,NA,NA,NA,NA
"6","GL5","OUTLET",1994,1994-06-23,NA,NA,NA,NA,19.47,NA,NA,NA,NA,NA
"7","GL5","OUTLET",1994,1994-06-30,NA,NA,NA,NA,15.95,NA,NA,NA,NA,NA
"8","GL5","OUTLET",1994,1994-07-07,NA,NA,NA,NA,12.05,NA,NA,NA,NA,NA
"9","GL5","OUTLET",1994,1994-07-14,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA
"10","GL5","OUTLET",1994,1994-07-21,NA,NA,NA,NA,7.59,NA,NA,NA,NA,NA
"11","GL5","OUTLET",1994,1994-07-28,NA,NA,NA,NA,7.48,NA,NA,NA,NA,NA
"12","GL5","OUTLET",1994,1994-08-11,NA,NA,NA,NA,9.51,NA,NA,NA,NA,NA
"13","GL5","OUTLET",1994,1994-08-18,NA,NA,NA,NA,12.56,NA,NA,NA,NA,NA
"14","GL5","OUTLET",1994,1994-08-25,NA,NA,NA,NA,12.89,NA,NA,NA,NA,NA
"15","GL5","OUTLET",1994,1994-09-01,NA,NA,NA,NA,11.51,NA,NA,NA,NA,NA
"16","GL5","OUTLET",1994,1994-09-08,NA,NA,NA,NA,10.28,NA,NA,NA,NA,NA
"17","GL5","OUTLET",1994,1994-09-15,NA,NA,NA,NA,13.39,NA,NA,NA,NA,NA
"18","GL5","OUTLET",1994,1994-09-22,NA,NA,NA,NA,14.64,NA,NA,NA,NA,NA
"19","GL5","OUTLET",1994,1994-10-13,NA,NA,NA,NA,18.22,NA,NA,NA,NA,NA
"20","GL5","OUTLET",1995,1995-06-15,NA,NA,NA,NA,29.44,NA,NA,NA,NA,NA
"21","GL5","OUTLET",1995,1995-06-22,NA,NA,NA,NA,28.25,NA,NA,NA,NA,NA
"22","GL5","OUTLET",1995,1995-06-29,NA,NA,NA,NA,25.23,NA,NA,NA,NA,NA
"23","GL5","OUTLET",1995,1995-07-06,NA,NA,NA,NA,23.59,NA,NA,NA,NA,NA
"24","GL5","OUTLET",1995,1995-07-13,NA,NA,NA,NA,15.87,NA,NA,NA,NA,NA
"25","GL5","OUTLET",1995,1995-07-20,NA,NA,NA,NA,15.66,NA,NA,NA,NA,NA
"26","GL5","OUTLET",1995,1995-07-27,NA,NA,NA,NA,14.22,NA,NA,NA,NA,NA
"27","GL5","OUTLET",1995,1995-08-03,NA,NA,NA,NA,13.05,NA,NA,NA,NA,NA
"28","GL5","OUTLET",1995,1995-08-10,NA,NA,NA,NA,12.02,NA,NA,NA,NA,NA
"29","GL5","OUTLET",1995,1995-08-17,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA
"30","GL5","OUTLET",1995,1995-08-24,NA,NA,NA,NA,14.24,NA,NA,NA,NA,NA
"31","GL5","OUTLET",1995,1995-08-31,NA,NA,NA,NA,13.18,NA,NA,NA,NA,NA
"32","GL5","OUTLET",1995,1995-09-07,NA,NA,NA,NA,9.77,NA,NA,NA,NA,NA
"33","GL5","OUTLET",1995,1995-09-14,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA
"34","GL5","OUTLET",1995,1995-09-21,NA,NA,NA,NA,6.92,NA,NA,NA,NA,NA
"35","GL5","OUTLET",1995,1995-09-28,NA,NA,NA,NA,4.23,NA,NA,NA,NA,NA
"36","GL5","OUTLET",1996,1996-05-23,NA,NA,NA,NA,32.62,NA,NA,NA,NA,NA
"37","GL5","OUTLET",1996,1996-05-30,NA,NA,NA,NA,38,NA,NA,NA,NA,NA
"38","GL5","OUTLET",1996,1996-06-06,NA,NA,NA,NA,39.89,NA,NA,NA,NA,NA
"39","GL5","OUTLET",1996,1996-06-13,NA,NA,NA,NA,29.75,NA,NA,NA,NA,NA
"40","GL5","OUTLET",1996,1996-06-20,NA,NA,NA,NA,21.63,NA,NA,NA,NA,NA
"41","GL5","OUTLET",1996,1996-06-27,NA,NA,NA,NA,19.26,NA,NA,NA,NA,NA
"42","GL5","OUTLET",1996,1996-07-04,NA,NA,NA,NA,14.14,NA,NA,NA,NA,NA
"43","GL5","OUTLET",1996,1996-07-11,NA,NA,NA,NA,11.37,NA,NA,NA,NA,NA
"44","GL5","OUTLET",1996,1996-07-18,NA,NA,NA,NA,9.91,NA,NA,NA,NA,NA
"45","GL5","OUTLET",1996,1996-07-25,NA,NA,NA,NA,5.82,NA,NA,NA,NA,NA
"46","GL5","OUTLET",1996,1996-08-01,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
"47","GL5","OUTLET",1996,1996-08-08,NA,NA,NA,NA,8.49,NA,NA,NA,NA,NA
"48","GL5","OUTLET",1996,1996-08-15,NA,NA,NA,NA,9.42,NA,NA,NA,NA,NA
"49","GL5","OUTLET",1996,1996-08-22,NA,NA,NA,NA,8.46,NA,NA,NA,NA,NA
"50","GL5","OUTLET",1996,1996-08-29,NA,NA,NA,NA,7.71,NA,NA,NA,NA,NA
"51","GL5","OUTLET",1996,1996-09-10,NA,NA,NA,NA,7.41,NA,NA,NA,NA,NA
"52","GL5","OUTLET",1996,1996-09-24,NA,NA,NA,NA,17.89,NA,NA,NA,NA,NA
"53","GL5","OUTLET",1996,1996-10-01,NA,NA,NA,NA,22.56,NA,NA,NA,NA,NA
"54","GL5","OUTLET",1996,1996-10-08,NA,NA,NA,NA,28.72,NA,NA,NA,NA,NA
"55","GL5","OUTLET",1997,1997-06-03,NA,NA,NA,NA,36.2,NA,NA,NA,NA,NA
"56","GL5","OUTLET",1997,1997-06-05,NA,NA,NA,NA,32.88,NA,NA,NA,NA,NA
"57","GL5","OUTLET",1997,1997-06-12,NA,NA,NA,NA,31.47,NA,NA,NA,NA,NA
"58","GL5","OUTLET",1997,1997-06-19,NA,NA,NA,NA,18.94,NA,NA,NA,NA,NA
"59","GL5","OUTLET",1997,1997-06-26,NA,NA,NA,NA,16.19,NA,NA,NA,NA,NA
"60","GL5","OUTLET",1997,1997-07-03,NA,NA,NA,NA,8.56,NA,NA,NA,NA,NA
"61","GL5","OUTLET",1997,1997-07-10,NA,NA,NA,NA,7.05,NA,NA,NA,NA,NA
"62","GL5","OUTLET",1997,1997-07-17,NA,NA,NA,NA,4.03,NA,NA,NA,NA,NA
"63","GL5","OUTLET",1997,1997-07-24,NA,NA,NA,NA,9.64,NA,NA,NA,NA,NA
"64","GL5","OUTLET",1997,1997-07-31,NA,NA,NA,NA,10.26,NA,NA,NA,NA,NA
"65","GL5","OUTLET",1997,1997-08-07,NA,NA,NA,NA,9.25,NA,NA,NA,NA,NA
"66","GL5","OUTLET",1997,1997-08-14,NA,NA,NA,NA,11.67,NA,NA,NA,NA,NA
"67","GL5","OUTLET",1997,1997-08-21,NA,NA,NA,NA,8.36,NA,NA,NA,NA,NA
"68","GL5","OUTLET",1997,1997-08-28,NA,NA,NA,NA,7.15,NA,NA,NA,NA,NA
"69","GL5","OUTLET",1997,1997-09-04,NA,NA,NA,NA,11.04,NA,NA,NA,NA,NA
"70","GL5","OUTLET",1997,1997-09-11,NA,NA,NA,NA,8.69,NA,NA,NA,NA,NA
"71","GL5","OUTLET",1997,1997-09-18,NA,NA,NA,NA,5.85,NA,NA,NA,NA,NA
"72","GL5","OUTLET",1997,1997-09-25,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA
"73","GL5","OUTLET",1997,1997-10-02,NA,NA,NA,NA,18.74,NA,NA,NA,NA,NA
"74","GL5","OUTLET",1997,1997-10-09,NA,NA,NA,NA,14.49,NA,NA,NA,NA,NA
"75","GL5","OUTLET",1997,1997-10-23,NA,NA,NA,NA,13.87,NA,NA,NA,NA,NA
"76","GL5","OUTLET",1998,1998-05-28,37.19,36.49,0.7,4.55,31.94,0.25,NA,0.25,NA,NA
"77","GL5","OUTLET",1998,1998-06-04,31.58,29.46,2.12,1.32,28.14,0.18,0.2,NA,0.2,NA
"78","GL5","OUTLET",1998,1998-06-11,35.74,28.67,7.07,NA,29.86,0.19,0.14,0.05,0.14,NA
"79","GL5","OUTLET",1998,1998-06-25,21.97,20.93,1.04,NA,22,0.29,0.25,0.04,0.25,NA
"80","GL5","OUTLET",1998,1998-07-02,15.92,15.07,0.85,0.4,14.68,0.2,0.12,0.08,0.12,NA
"81","GL5","OUTLET",1998,1998-07-09,14.42,13.78,0.64,0.56,13.22,0.16,0.19,NA,0.19,NA
"82","GL5","OUTLET",1998,1998-07-16,13.94,14.04,NA,1.78,12.26,0.38,0.26,0.12,0.26,NA
"83","GL5","OUTLET",1998,1998-07-23,11.59,11.03,0.56,0.61,10.42,0.29,0.28,0.01,0.28,NA
"84","GL5","OUTLET",1998,1998-07-30,13.66,10.62,3.04,0.89,9.73,0.31,0.19,0.11,0.19,NA
"85","GL5","OUTLET",1998,1998-08-06,16.16,13.07,3.09,1.62,11.45,0.28,0.23,0.05,0.23,NA
"86","GL5","OUTLET",1998,1998-08-13,14.33,12.43,1.9,2.01,10.42,0.13,0.06,0.07,0.06,NA
"87","GL5","OUTLET",1998,1998-08-20,14.99,10.45,4.54,NA,11.28,0.32,0.03,0.3,0.03,NA
"88","GL5","OUTLET",1998,1998-08-27,11.82,10.28,1.54,NA,11.18,0.22,0.22,NA,0.22,NA
"89","GL5","OUTLET",1998,1998-09-03,11.68,10.62,1.06,0.34,10.28,0.21,0.19,0.02,0.19,NA
"90","GL5","OUTLET",1998,1998-09-10,12.63,10.14,2.49,2.5,7.64,0.47,0.11,0.37,0.11,NA
"91","GL5","OUTLET",1998,1998-09-17,14.05,14.63,NA,3.14,11.48,0.08,0.05,0.04,0.05,NA
"92","GL5","OUTLET",1998,1998-09-24,15.04,13.29,1.75,2.64,10.65,0.31,0.09,0.23,0.09,NA
"93","GL5","OUTLET",1998,1998-10-01,13.77,12.97,0.8,2.55,10.42,0.14,0.14,NA,0.14,NA
"94","GL5","OUTLET",1998,1998-10-08,14.6,12.96,1.64,0.52,12.44,0.2,0.16,0.04,0.16,NA
"95","GL5","OUTLET",1998,1998-10-22,24.56,20.93,3.63,2.47,18.46,0.5,0.15,0.35,0.15,NA
"96","GL5","OUTLET",1998,1998-10-29,18.95,18.14,0.81,2.66,15.48,0.11,0.08,0.03,0.08,NA
"97","GL5","OUTLET",1999,1999-06-03,43.14,42.32,0.83,14.12,28.19,0.33,0.32,0.01,0.32,NA
"98","GL5","OUTLET",1999,1999-06-10,39.27,39.2,0.08,1.51,37.69,0.39,0.33,0.06,0.33,NA
"99","GL5","OUTLET",1999,1999-06-17,38.67,37.6,1.08,3.76,33.83,0.21,0.13,0.09,0.13,NA
"100","GL5","OUTLET",1999,1999-06-24,22.82,22.06,0.76,2.27,19.79,0.22,0.18,0.04,0.18,NA
"101","GL5","OUTLET",1999,1999-07-01,18.56,18.63,NA,0.65,17.98,0.18,0.09,0.09,0.09,NA
"102","GL5","OUTLET",1999,1999-07-08,15.18,14.91,0.27,0.39,14.51,0.16,0.16,NA,0.16,NA
"103","GL5","OUTLET",1999,1999-07-15,16.23,15.49,0.74,0.67,14.82,0.21,0.15,0.07,0.15,NA
"104","GL5","OUTLET",1999,1999-07-22,18.55,17.86,0.69,0.97,16.9,0.19,0.15,0.04,0.15,NA
"105","GL5","OUTLET",1999,1999-07-29,19.69,19.34,0.35,1.73,17.61,0.2,0.15,0.06,0.15,NA
"106","GL5","OUTLET",1999,1999-08-05,21.24,19.68,1.56,0.98,18.71,0.25,0.15,0.1,0.15,NA
"107","GL5","OUTLET",1999,1999-08-12,20.12,19.04,1.08,1.9,17.14,0.23,0.09,0.14,0.09,NA
"108","GL5","OUTLET",1999,1999-08-19,16,15,1,1.71,13.29,0.19,0.07,0.12,0.07,NA
"109","GL5","OUTLET",1999,1999-08-26,16.34,14.85,1.49,1.75,13.1,0.34,0.23,0.11,0.23,NA
"110","GL5","OUTLET",1999,1999-09-02,16.56,14.14,2.43,2.49,11.64,0.33,0.06,0.26,0.06,NA
"111","GL5","OUTLET",1999,1999-09-07,16.29,13.84,2.46,2.95,10.89,0.24,0.09,0.15,0.09,NA
"112","GL5","OUTLET",1999,1999-09-14,15.08,11.82,3.26,2.59,9.22,0.36,0.23,0.13,0.23,NA
"113","GL5","OUTLET",1999,1999-09-21,12.68,9.57,3.11,2.77,6.8,0.4,0.19,0.21,0.19,NA
"114","GL5","OUTLET",1999,1999-09-28,12.52,9.28,3.23,5.38,3.9,0.47,0.27,0.2,0.27,NA
"115","GL5","OUTLET",1999,1999-10-05,9.55,6.66,2.88,2.74,3.92,0.4,0.38,0.03,0.38,NA
"116","GL5","OUTLET",1999,1999-10-12,9.85,6.16,3.69,1.55,4.61,0.55,0.22,0.32,0.22,NA
"117","GL5","OUTLET",1999,1999-10-26,8.56,7.89,0.67,4.22,3.67,0.27,0.2,0.07,0.2,NA
"118","GL5","OUTLET",1999,1999-11-09,5.77,3.77,2,0.88,2.89,0.28,0.13,0.15,0.13,NA
"119","GL5","OUTLET",2000,2000-05-25,NA,42.48,NA,8.21,34.28,0.35,0.28,0.07,0.28,NA
"120","GL5","OUTLET",2000,2000-06-01,NA,NA,NA,NA,25.67,0.32,0.23,0.09,0.23,NA
"121","GL5","OUTLET",2000,2000-06-08,NA,NA,NA,NA,20.31,0.16,0.15,0.01,0.15,NA
